"SystemCodeNumber","t","Occupancy","Capacity","price","time","diff"
"Others-CCCPS105a","2016-12-13T14:29:00.000000000","1418","2009","10.705823792931806","1752071998160","1"
"Shopping","2016-12-13T13:02:00.000000000","1555","1920","10.809895833333334","1752071998160","1"
"BHMMBMMBX01","2016-12-14T08:43:00.000000000","337","687","10.490538573508006","1752071998160","1"
"Others-CCCPS105a","2016-12-13T15:28:00.000000000","1292","2009","10.643106022896964","1752071998160","1"
"Others-CCCPS202","2016-12-14T09:03:00.000000000","976","2937","10.33231188287368","1752071998160","1"
"Others-CCCPS8","2016-12-13T15:28:00.000000000","727","1322","10.549924357034795","1752071998160","1"
"Others-CCCPS105a","2016-12-13T12:29:00.000000000","1462","2009","10.727725236436038","1752071998160","1"
"Others-CCCPS135a","2016-12-13T12:29:00.000000000","3479","3883","10.895956734483647","1752071998160","1"
"Broad Street","2016-12-14T09:03:00.000000000","495","690","10.717391304347826","1752071998160","1"
"BHMNCPHST01","2016-12-13T12:02:00.000000000","881","1200","10.734166666666667","1752071998160","1"
"Broad Street","2016-12-13T12:29:00.000000000","661","690","10.957971014492754","1752071998160","1"
"Shopping","2016-12-13T14:56:00.000000000","1451","1920","10.755729166666667","1752071998160","1"
"Others-CCCPS105a","2016-12-13T14:56:00.000000000","1357","2009","10.675460428073668","1752071998160","1"
"BHMEURBRD01","2016-12-14T10:02:00.000000000","408","470","10.86808510638298","1752071998160","1"
"BHMEURBRD01","2016-12-14T08:03:00.000000000","177","470","10.37659574468085","1752071998160","1"
"Broad Street","2016-12-14T10:02:00.000000000","625","690","10.905797101449275","1752071998160","1"
"Others-CCCPS105a","2016-12-13T12:02:00.000000000","1401","2009","10.697361871577899","1752071998160","1"
"Shopping","2016-12-13T13:55:00.000000000","1535","1920","10.799479166666666","1752071998160","1"
"Others-CCCPS119a","2016-12-14T08:43:00.000000000","392","2803","10.139850160542276","1752071998160","1"
"Broad Street","2016-12-13T14:29:00.000000000","642","690","10.930434782608696","1752071998160","1"
"Shopping","2016-12-13T14:29:00.000000000","1488","1920","10.775","1752071998160","1"
"Others-CCCPS105a","2016-12-14T10:02:00.000000000","1148","2009","10.571428571428571","1752071998160","1"
"Others-CCCPS202","2016-12-13T12:02:00.000000000","1346","2937","10.458290772897515","1752071998160","1"
"BHMBCCMKT01","2016-12-13T13:55:00.000000000","210","577","10.363951473136915","1752071998160","1"
"Others-CCCPS98","2016-12-14T10:30:00.000000000","1007","3103","10.32452465356107","1752071998160","1"
"BHMBCCMKT01","2016-12-13T16:02:00.000000000","103","577","10.178509532062392","1752071998160","1"
"Others-CCCPS202","2016-12-14T09:29:00.000000000","1092","2937","10.371807967313586","1752071998160","1"
"BHMNCPHST01","2016-12-13T12:29:00.000000000","883","1200","10.735833333333334","1752071998160","1"
"Others-CCCPS202","2016-12-13T13:02:00.000000000","1367","2937","10.465440926115084","1752071998160","1"
"BHMNCPNST01","2016-12-13T11:29:00.000000000","288","485","10.59381443298969","1752071998160","1"
"BHMEURBRD01","2016-12-14T10:30:00.000000000","435","470","10.925531914893616","1752071998160","1"
"Others-CCCPS119a","2016-12-14T09:03:00.000000000","440","2803","10.156974669996432","1752071998160","1"
"BHMNCPNST01","2016-12-14T11:30:00.000000000","257","485","10.529896907216495","1752071998160","1"
"Others-CCCPS8","2016-12-14T11:30:00.000000000","763","1322","10.57715582450832","1752071998160","1"
"BHMEURBRD01","2016-12-13T11:29:00.000000000","427","470","10.908510638297873","1752071998160","1"
"Others-CCCPS98","2016-12-13T12:02:00.000000000","1110","3103","10.357718337093136","1752071998160","1"
"Others-CCCPS135a","2016-12-14T08:43:00.000000000","1991","3883","10.512747875354108","1752071998160","1"
"BHMMBMMBX01","2016-12-13T12:29:00.000000000","611","687","10.889374090247452","1752071998160","1"
"BHMBCCTHL01","2016-12-13T13:55:00.000000000","398","387","11.02842377260982","1752071998160","1"
"BHMBCCMKT01","2016-12-14T12:02:00.000000000","170","577","10.294627383015598","1752071998160","1"
"BHMNCPHST01","2016-12-14T10:30:00.000000000","770","1200","10.641666666666667","1752071998160","1"
"Others-CCCPS119a","2016-12-13T12:02:00.000000000","607","2803","10.21655369247235","1752071998160","1"
"Others-CCCPS8","2016-12-14T10:30:00.000000000","727","1322","10.549924357034795","1752071998160","1"
"BHMNCPHST01","2016-12-13T15:28:00.000000000","762","1200","10.635","1752071998160","1"
"BHMBCCMKT01","2016-12-14T09:03:00.000000000","22","577","10.038128249566725","1752071998160","1"
"BHMBCCTHL01","2016-12-13T13:02:00.000000000","402","387","11.03875968992248","1752071998160","1"
"BHMNCPNST01","2016-12-13T14:56:00.000000000","283","485","10.583505154639175","1752071998160","1"
"Others-CCCPS98","2016-12-14T10:02:00.000000000","931","3103","10.300032226877216","1752071998160","1"
"Shopping","2016-12-13T16:29:00.000000000","1147","1920","10.597395833333334","1752071998160","1"
"Others-CCCPS98","2016-12-14T08:03:00.000000000","563","3103","10.181437318723816","1752071998160","1"
"BHMBCCTHL01","2016-12-14T09:03:00.000000000","269","387","10.695090439276486","1752071998160","1"
"BHMMBMMBX01","2016-12-13T14:56:00.000000000","587","687","10.85443959243086","1752071998160","1"
"Others-CCCPS119a","2016-12-13T13:55:00.000000000","624","2803","10.222618622904031","1752071998160","1"
"Others-CCCPS202","2016-12-14T10:02:00.000000000","1224","2937","10.416751787538304","1752071998160","1"
"Others-CCCPS135a","2016-12-13T12:02:00.000000000","3499","3883","10.901107391192378","1752071998160","1"
"Others-CCCPS105a","2016-12-14T10:30:00.000000000","1253","2009","10.623693379790941","1752071998160","1"
"Others-CCCPS8","2016-12-13T13:55:00.000000000","858","1322","10.649016641452345","1752071998160","1"
"Others-CCCPS105a","2016-12-13T16:02:00.000000000","1197","2009","10.595818815331011","1752071998160","1"
"Others-CCCPS135a","2016-12-14T10:02:00.000000000","3027","3883","10.77955189286634","1752071998160","1"
"Broad Street","2016-12-13T16:02:00.000000000","573","690","10.830434782608696","1752071998160","1"
"BHMMBMMBX01","2016-12-14T11:30:00.000000000","587","687","10.85443959243086","1752071998160","1"
"BHMMBMMBX01","2016-12-13T11:29:00.000000000","554","687","10.806404657933042","1752071998160","1"
"Others-CCCPS8","2016-12-14T08:03:00.000000000","445","1322","10.33661119515885","1752071998160","1"
"Shopping","2016-12-14T08:43:00.000000000","868","1920","10.452083333333333","1752071998160","1"
"Others-CCCPS119a","2016-12-13T14:29:00.000000000","590","2803","10.21048876204067","1752071998160","1"
"BHMBCCMKT01","2016-12-13T15:28:00.000000000","129","577","10.223570190641247","1752071998160","1"
"Broad Street","2016-12-13T13:55:00.000000000","653","690","10.946376811594202","1752071998160","1"
"Others-CCCPS119a","2016-12-13T15:28:00.000000000","521","2803","10.185872279700321","1752071998160","1"
"BHMMBMMBX01","2016-12-13T16:29:00.000000000","466","687","10.678311499272198","1752071998160","1"
"BHMNCPHST01","2016-12-14T09:03:00.000000000","481","1200","10.400833333333333","1752071998160","1"
"BHMBCCMKT01","2016-12-13T14:29:00.000000000","181","577","10.31369150779896","1752071998160","1"
"Others-CCCPS98","2016-12-13T14:29:00.000000000","1104","3103","10.3557847244602","1752071998160","1"
"BHMEURBRD01","2016-12-13T14:56:00.000000000","421","470","10.895744680851063","1752071998160","1"
"Others-CCCPS8","2016-12-14T09:03:00.000000000","531","1322","10.401664145234493","1752071998160","1"
"BHMMBMMBX01","2016-12-13T12:02:00.000000000","591","687","10.860262008733624","1752071998160","1"
"Others-CCCPS135a","2016-12-14T09:29:00.000000000","2636","3883","10.678856554210661","1752071998160","1"
"BHMNCPNST01","2016-12-14T10:02:00.000000000","237","485","10.488659793814433","1752071998160","1"
"Others-CCCPS8","2016-12-13T12:29:00.000000000","851","1322","10.643721633888049","1752071998160","1"
"Shopping","2016-12-14T08:03:00.000000000","651","1920","10.3390625","1752071998160","1"
"BHMMBMMBX01","2016-12-14T10:02:00.000000000","479","687","10.697234352256187","1752071998160","1"
"Others-CCCPS119a","2016-12-13T16:02:00.000000000","485","2803","10.173028897609704","1752071998160","1"
"Others-CCCPS119a","2016-12-13T13:02:00.000000000","627","2803","10.223688904744916","1752071998160","1"
"Shopping","2016-12-14T11:30:00.000000000","1495","1920","10.778645833333334","1752071998160","1"
"BHMMBMMBX01","2016-12-13T13:55:00.000000000","660","687","10.960698689956331","1752071998160","1"
"Broad Street","2016-12-13T14:56:00.000000000","624","690","10.904347826086957","1752071998160","1"
"BHMMBMMBX01","2016-12-14T09:03:00.000000000","371","687","10.540029112081514","1752071998160","1"
"Others-CCCPS135a","2016-12-14T08:03:00.000000000","1441","3883","10.371104815864022","1752071998160","1"
"Others-CCCPS105a","2016-12-13T13:02:00.000000000","1497","2009","10.745146839223494","1752071998160","1"
"Others-CCCPS98","2016-12-14T11:30:00.000000000","1089","3103","10.350950692877861","1752071998160","1"
"BHMNCPHST01","2016-12-13T16:02:00.000000000","701","1200","10.584166666666667","1752071998160","1"
"Others-CCCPS8","2016-12-14T08:43:00.000000000","493","1322","10.372919818456884","1752071998160","1"
"Others-CCCPS135a","2016-12-13T14:56:00.000000000","3285","3883","10.845995364408962","1752071998160","1"
"BHMBCCTHL01","2016-12-13T14:29:00.000000000","384","387","10.992248062015504","1752071998160","1"
"Others-CCCPS98","2016-12-14T09:29:00.000000000","822","3103","10.264904930712214","1752071998160","1"
"BHMNCPNST01","2016-12-13T12:29:00.000000000","307","485","10.632989690721649","1752071998160","1"
"Others-CCCPS202","2016-12-13T13:55:00.000000000","1360","2937","10.463057541709228","1752071998160","1"
"BHMEURBRD01","2016-12-13T13:02:00.000000000","445","470","10.946808510638299","1752071998160","1"
"BHMBCCTHL01","2016-12-14T10:30:00.000000000","390","387","11.007751937984496","1752071998160","1"
"Shopping","2016-12-13T11:29:00.000000000","1496","1920","10.779166666666667","1752071998160","1"
"BHMNCPHST01","2016-12-14T09:29:00.000000000","580","1200","10.483333333333333","1752071998160","1"
"BHMMBMMBX01","2016-12-14T08:03:00.000000000","287","687","10.417758369723435","1752071998160","1"
"Others-CCCPS119a","2016-12-13T16:29:00.000000000","455","2803","10.162326079200856","1752071998160","1"
"Others-CCCPS105a","2016-12-14T11:30:00.000000000","1350","2009","10.671976107516176","1752071998160","1"
"Others-CCCPS135a","2016-12-13T16:02:00.000000000","2893","3883","10.745042492917847","1752071998160","1"
"BHMBCCTHL01","2016-12-13T16:02:00.000000000","329","387","10.850129198966409","1752071998160","1"
"BHMNCPHST01","2016-12-13T16:29:00.000000000","639","1200","10.5325","1752071998160","1"
"BHMMBMMBX01","2016-12-13T15:28:00.000000000","565","687","10.822416302765648","1752071998160","1"
"BHMNCPNST01","2016-12-14T09:03:00.000000000","212","485","10.437113402061856","1752071998160","1"
"Others-CCCPS202","2016-12-13T16:02:00.000000000","1166","2937","10.397003745318353","1752071998160","1"
"BHMBCCTHL01","2016-12-13T12:02:00.000000000","385","387","10.994832041343669","1752071998160","1"
"Others-CCCPS202","2016-12-13T14:56:00.000000000","1265","2937","10.430711610486892","1752071998160","1"
"BHMBCCMKT01","2016-12-14T11:30:00.000000000","149","577","10.258232235701906","1752071998160","1"
"Broad Street","2016-12-14T08:03:00.000000000","256","690","10.371014492753623","1752071998160","1"
"BHMMBMMBX01","2016-12-13T16:02:00.000000000","505","687","10.735080058224163","1752071998160","1"
"Broad Street","2016-12-14T11:30:00.000000000","643","690","10.931884057971015","1752071998160","1"
"Others-CCCPS119a","2016-12-14T08:03:00.000000000","287","2803","10.10239029611131","1752071998160","1"
"BHMBCCMKT01","2016-12-13T12:29:00.000000000","216","577","10.374350086655113","1752071998160","1"
"BHMMBMMBX01","2016-12-14T09:29:00.000000000","411","687","10.59825327510917","1752071998160","1"
"BHMNCPNST01","2016-12-13T13:02:00.000000000","304","485","10.62680412371134","1752071998160","1"
"Others-CCCPS8","2016-12-13T13:02:00.000000000","859","1322","10.649773071104388","1752071998160","1"
"BHMNCPHST01","2016-12-14T11:30:00.000000000","835","1200","10.695833333333333","1752071998160","1"
"Broad Street","2016-12-14T10:30:00.000000000","644","690","10.933333333333334","1752071998160","1"
"BHMEURBRD01","2016-12-14T09:29:00.000000000","376","470","10.8","1752071998160","1"
"BHMBCCTHL01","2016-12-13T12:29:00.000000000","401","387","11.036175710594316","1752071998160","1"
"Others-CCCPS98","2016-12-13T14:56:00.000000000","1064","3103","10.342893973573961","1752071998160","1"
"BHMMBMMBX01","2016-12-13T13:02:00.000000000","638","687","10.928675400291121","1752071998160","1"
"BHMBCCTHL01","2016-12-14T09:29:00.000000000","308","387","10.795865633074936","1752071998160","1"
"Others-CCCPS8","2016-12-13T12:02:00.000000000","810","1322","10.612708018154311","1752071998160","1"
"BHMNCPHST01","2016-12-14T10:02:00.000000000","702","1200","10.585","1752071998160","1"
"Others-CCCPS135a","2016-12-14T10:30:00.000000000","3233","3883","10.832603656966263","1752071998160","1"
"Others-CCCPS105a","2016-12-14T12:02:00.000000000","1380","2009","10.686908909905426","1752071999218","1"
"BHMBCCTHL01","2016-12-15T11:03:00.000000000","353","387","10.912144702842378","1752071999218","1"
"BHMBCCMKT01","2016-12-14T13:03:00.000000000","200","577","10.346620450606586","1752071999218","1"
"Others-CCCPS135a","2016-12-14T14:03:00.000000000","3332","3883","10.858099407674478","1752071999218","1"
"Shopping","2016-12-15T11:03:00.000000000","1423","1920","10.741145833333333","1752071999218","1"
"BHMBCCMKT01","2016-12-15T09:30:00.000000000","63","577","10.109185441941074","1752071999218","1"
"Broad Street","2016-12-14T14:56:00.000000000","602","690","10.872463768115942","1752071999218","1"
"Broad Street","2016-12-15T11:03:00.000000000","589","690","10.853623188405797","1752071999218","1"
"Shopping","2016-12-15T09:03:00.000000000","960","1920","10.5","1752071999218","1"
"Others-CCCPS98","2016-12-14T13:03:00.000000000","1171","3103","10.37737673219465","1752071999218","1"
"BHMEURBRD01","2016-12-15T09:30:00.000000000","318","470","10.676595744680851","1752071999218","1"
"BHMMBMMBX01","2016-12-14T14:30:00.000000000","678","687","10.986899563318778","1752071999218","1"
"Others-CCCPS202","2016-12-15T10:30:00.000000000","1147","2937","10.390534559073885","1752071999218","1"
"BHMMBMMBX01","2016-12-14T12:30:00.000000000","636","687","10.925764192139738","1752071999218","1"
"Shopping","2016-12-15T09:30:00.000000000","1084","1920","10.564583333333333","1752071999218","1"
"Broad Street","2016-12-14T15:30:00.000000000","584","690","10.846376811594203","1752071999218","1"
"Shopping","2016-12-14T15:56:00.000000000","1317","1920","10.6859375","1752071999218","1"
"BHMMBMMBX01","2016-12-14T13:29:00.000000000","681","687","10.991266375545852","1752071999218","1"
"Others-CCCPS202","2016-12-14T13:29:00.000000000","1293","2937","10.440245148110316","1752071999218","1"
"BHMEURBRD01","2016-12-14T13:29:00.000000000","444","470","10.94468085106383","1752071999218","1"
"Others-CCCPS135a","2016-12-14T13:03:00.000000000","3378","3883","10.869945918104559","1752071999218","1"
"Others-CCCPS202","2016-12-15T07:57:00.000000000","530","2937","10.180456247871978","1752071999218","1"
"Broad Street","2016-12-15T07:57:00.000000000","173","690","10.25072463768116","1752071999218","1"
"Others-CCCPS202","2016-12-15T09:03:00.000000000","858","2937","10.292134831460674","1752071999218","1"
"BHMBCCTHL01","2016-12-14T14:30:00.000000000","394","387","11.018087855297157","1752071999218","1"
"Shopping","2016-12-14T14:03:00.000000000","1491","1920","10.7765625","1752071999218","1"
"Others-CCCPS98","2016-12-15T08:30:00.000000000","717","3103","10.231066709635837","1752071999218","1"
"BHMNCPNST01","2016-12-15T09:57:00.000000000","265","485","10.54639175257732","1752071999218","1"
"Others-CCCPS8","2016-12-15T09:03:00.000000000","480","1322","10.363086232980333","1752071999218","1"
"Others-CCCPS105a","2016-12-14T15:30:00.000000000","1411","2009","10.702339472374316","1752071999218","1"
"Broad Street","2016-12-14T12:30:00.000000000","622","690","10.90144927536232","1752071999218","1"
"Shopping","2016-12-14T15:30:00.000000000","1371","1920","10.7140625","1752071999218","1"
"Others-CCCPS8","2016-12-15T10:30:00.000000000","687","1322","10.5196671709531","1752071999218","1"
"BHMBCCTHL01","2016-12-15T09:03:00.000000000","207","387","10.534883720930232","1752071999218","1"
"BHMEURBRD01","2016-12-15T10:30:00.000000000","384","470","10.817021276595744","1752071999218","1"
"Others-CCCPS135a","2016-12-14T16:30:00.000000000","2592","3883","10.667525109451455","1752071999218","1"
"Others-CCCPS135a","2016-12-14T15:56:00.000000000","2881","3883","10.74195209889261","1752071999218","1"
"Others-CCCPS105a","2016-12-15T07:57:00.000000000","721","2009","10.358885017421603","1752071999218","1"
"Others-CCCPS98","2016-12-14T14:56:00.000000000","1166","3103","10.375765388333871","1752071999218","1"
"BHMBCCMKT01","2016-12-14T14:30:00.000000000","173","577","10.299826689774697","1752071999218","1"
"BHMBCCTHL01","2016-12-14T14:03:00.000000000","402","387","11.03875968992248","1752071999218","1"
"Broad Street","2016-12-14T15:56:00.000000000","559","690","10.810144927536232","1752071999218","1"
"BHMEURBRD01","2016-12-14T15:56:00.000000000","398","470","10.846808510638297","1752071999218","1"
"Shopping","2016-12-15T08:30:00.000000000","783","1920","10.4078125","1752071999218","1"
"BHMNCPHST01","2016-12-15T09:30:00.000000000","603","1200","10.5025","1752071999218","1"
"BHMNCPHST01","2016-12-15T07:49:00.000000000","225","1200","10.1875","1752071999218","1"
"Others-CCCPS202","2016-12-14T13:03:00.000000000","1290","2937","10.439223697650664","1752071999218","1"
"BHMBCCMKT01","2016-12-15T07:57:00.000000000","14","577","10.024263431542462","1752071999218","1"
"Broad Street","2016-12-15T10:30:00.000000000","554","690","10.802898550724638","1752071999218","1"
"BHMBCCMKT01","2016-12-14T15:30:00.000000000","142","577","10.246100519930676","1752071999218","1"
"Shopping","2016-12-14T12:30:00.000000000","1515","1920","10.7890625","1752071999218","1"
"BHMBCCMKT01","2016-12-15T09:03:00.000000000","31","577","10.05372616984402","1752071999218","1"
"Others-CCCPS119a","2016-12-15T08:30:00.000000000","302","2803","10.107741705315734","1752071999218","1"
"Others-CCCPS8","2016-12-15T11:03:00.000000000","754","1322","10.570347957639939","1752071999218","1"
"Shopping","2016-12-14T14:56:00.000000000","1440","1920","10.75","1752071999218","1"
"BHMNCPHST01","2016-12-15T11:03:00.000000000","789","1200","10.6575","1752071999218","1"
"BHMNCPHST01","2016-12-14T15:56:00.000000000","748","1200","10.623333333333333","1752071999218","1"
"Others-CCCPS202","2016-12-14T12:30:00.000000000","1279","2937","10.435478379298605","1752071999218","1"
"Others-CCCPS135a","2016-12-15T09:57:00.000000000","2857","3883","10.735771310842132","1752071999218","1"
"Others-CCCPS119a","2016-12-15T10:30:00.000000000","533","2803","10.19015340706386","1752071999218","1"
"Others-CCCPS98","2016-12-15T07:57:00.000000000","608","3103","10.195939413470835","1752071999218","1"
"Shopping","2016-12-14T12:02:00.000000000","1515","1920","10.7890625","1752071999218","1"
"Others-CCCPS119a","2016-12-14T14:56:00.000000000","605","2803","10.215840171245095","1752071999218","1"
"BHMNCPNST01","2016-12-14T14:56:00.000000000","303","485","10.624742268041237","1752071999218","1"
"Shopping","2016-12-14T16:30:00.000000000","1163","1920","10.605729166666666","1752071999218","1"
"BHMNCPNST01","2016-12-15T10:30:00.000000000","277","485","10.571134020618556","1752071999218","1"
"Others-CCCPS135a","2016-12-14T14:30:00.000000000","3276","3883","10.843677568890033","1752071999218","1"
"Others-CCCPS98","2016-12-15T09:03:00.000000000","805","3103","10.259426361585563","1752071999218","1"
"BHMMBMMBX01","2016-12-14T13:03:00.000000000","665","687","10.967976710334788","1752071999218","1"
"BHMEURBRD01","2016-12-14T14:56:00.000000000","427","470","10.908510638297873","1752071999218","1"
"BHMMBMMBX01","2016-12-14T12:02:00.000000000","598","687","10.870451237263465","1752071999218","1"
"Others-CCCPS105a","2016-12-14T13:29:00.000000000","1493","2009","10.743155798904928","1752071999218","1"
"Others-CCCPS8","2016-12-14T13:29:00.000000000","812","1322","10.614220877458397","1752071999218","1"
"BHMMBMMBX01","2016-12-15T09:03:00.000000000","406","687","10.590975254730713","1752071999218","1"
"Others-CCCPS8","2016-12-14T14:56:00.000000000","816","1322","10.617246596066567","1752071999218","1"
"Broad Street","2016-12-14T13:03:00.000000000","626","690","10.907246376811594","1752071999218","1"
"BHMMBMMBX01","2016-12-14T15:56:00.000000000","612","687","10.890829694323145","1752071999218","1"
"Others-CCCPS98","2016-12-14T13:29:00.000000000","1191","3103","10.38382210763777","1752071999218","1"
"BHMEURBRD01","2016-12-14T14:30:00.000000000","437","470","10.929787234042553","1752071999218","1"
"Others-CCCPS98","2016-12-15T09:57:00.000000000","938","3103","10.302288108282308","1752071999218","1"
"Others-CCCPS119a","2016-12-14T15:56:00.000000000","554","2803","10.197645379950053","1752071999218","1"
"Others-CCCPS105a","2016-12-14T14:03:00.000000000","1530","2009","10.761572921851668","1752071999218","1"
"BHMNCPNST01","2016-12-14T16:30:00.000000000","264","485","10.544329896907216","1752071999218","1"
"Shopping","2016-12-14T13:03:00.000000000","1503","1920","10.7828125","1752071999218","1"
"Broad Street","2016-12-15T09:30:00.000000000","469","690","10.679710144927537","1752071999218","1"
"BHMBCCTHL01","2016-12-14T16:30:00.000000000","372","387","10.96124031007752","1752071999218","1"
"Others-CCCPS119a","2016-12-14T12:30:00.000000000","635","2803","10.226542989653943","1752071999218","1"
"BHMNCPNST01","2016-12-14T13:03:00.000000000","267","485","10.550515463917526","1752071999218","1"
"Others-CCCPS105a","2016-12-14T14:56:00.000000000","1468","2009","10.730711796913887","1752071999218","1"
"BHMNCPHST01","2016-12-14T13:03:00.000000000","855","1200","10.7125","1752071999218","1"
"BHMEURBRD01","2016-12-14T14:03:00.000000000","450","470","10.957446808510639","1752071999218","1"
"BHMNCPHST01","2016-12-15T09:03:00.000000000","479","1200","10.399166666666666","1752071999218","1"
"BHMBCCTHL01","2016-12-14T13:29:00.000000000","395","387","11.020671834625324","1752071999218","1"
"Others-CCCPS119a","2016-12-14T12:02:00.000000000","643","2803","10.229397074562968","1752071999218","1"
"BHMNCPHST01","2016-12-14T16:30:00.000000000","683","1200","10.569166666666666","1752071999218","1"
"Others-CCCPS8","2016-12-14T14:03:00.000000000","845","1322","10.639183055975794","1752071999218","1"
"BHMNCPNST01","2016-12-15T07:43:00.000000000","204","485","10.420618556701031","1752071999218","1"
"Others-CCCPS135a","2016-12-15T09:03:00.000000000","2290","3883","10.589750193149627","1752071999218","1"
"BHMNCPHST01","2016-12-15T08:30:00.000000000","360","1200","10.3","1752071999218","1"
"BHMBCCTHL01","2016-12-15T10:30:00.000000000","316","387","10.816537467700257","1752071999218","1"
"Others-CCCPS105a","2016-12-15T11:03:00.000000000","1300","2009","10.647088103534097","1752071999218","1"
"BHMNCPNST01","2016-12-14T15:30:00.000000000","285","485","10.587628865979381","1752071999218","1"
"Others-CCCPS98","2016-12-14T15:30:00.000000000","1108","3103","10.357073799548823","1752071999218","1"
"Others-CCCPS119a","2016-12-15T09:57:00.000000000","480","2803","10.171245094541563","1752071999218","1"
"Others-CCCPS105a","2016-12-15T09:30:00.000000000","979","2009","10.48730711796914","1752071999218","1"
"Others-CCCPS98","2016-12-14T12:30:00.000000000","1138","3103","10.366741862713504","1752071999218","1"
"BHMMBMMBX01","2016-12-15T11:03:00.000000000","546","687","10.79475982532751","1752071999218","1"
"Others-CCCPS135a","2016-12-14T13:29:00.000000000","3361","3883","10.865567859902137","1752071999218","1"
"Others-CCCPS135a","2016-12-15T11:03:00.000000000","3278","3883","10.844192634560907","1752071999218","1"
"BHMBCCMKT01","2016-12-14T16:30:00.000000000","134","577","10.232235701906413","1752071999218","1"
"Others-CCCPS98","2016-12-14T15:56:00.000000000","1060","3103","10.341604898485336","1752071999218","1"
"Others-CCCPS202","2016-12-14T16:30:00.000000000","1142","2937","10.38883214164113","1752071999218","1"
"BHMNCPHST01","2016-12-14T14:03:00.000000000","855","1200","10.7125","1752071999218","1"
"Others-CCCPS8","2016-12-14T13:03:00.000000000","807","1322","10.610438729198185","1752071999218","1"
"Others-CCCPS135a","2016-12-14T15:30:00.000000000","3034","3883","10.781354622714396","1752071999218","1"
"Others-CCCPS98","2016-12-14T14:30:00.000000000","1207","3103","10.388978407992266","1752071999218","1"
"BHMEURBRD01","2016-12-15T07:57:00.000000000","127","470","10.270212765957448","1752071999218","1"
"BHMNCPHST01","2016-12-15T09:57:00.000000000","690","1200","10.575","1752071999218","1"
"Others-CCCPS135a","2016-12-15T09:30:00.000000000","2634","3883","10.67834148853979","1752071999218","1"
"Broad Street","2016-12-15T08:30:00.000000000","279","690","10.404347826086957","1752071999218","1"
"Others-CCCPS202","2016-12-14T15:56:00.000000000","1229","2937","10.41845420497106","1752071999218","1"
"BHMMBMMBX01","2016-12-14T15:30:00.000000000","630","687","10.91703056768559","1752071999218","1"
"Others-CCCPS105a","2016-12-15T10:30:00.000000000","1207","2009","10.600796416127427","1752071999218","1"
"BHMNCPNST01","2016-12-14T15:56:00.000000000","279","485","10.575257731958763","1752071999218","1"
"BHMNCPNST01","2016-12-14T13:29:00.000000000","273","485","10.562886597938144","1752071999218","1"
"BHMMBMMBX01","2016-12-14T16:30:00.000000000","579","687","10.842794759825328","1752071999218","1"
"BHMMBMMBX01","2016-12-15T07:57:00.000000000","333","687","10.48471615720524","1752071999218","1"
"BHMBCCMKT01","2016-12-15T11:03:00.000000000","169","577","10.292894280762566","1752071999218","1"
"Others-CCCPS119a","2016-12-14T13:29:00.000000000","632","2803","10.225472707813058","1752071999218","1"
"BHMNCPHST01","2016-12-14T14:30:00.000000000","846","1200","10.705","1752071999218","1"
"BHMEURBRD01","2016-12-15T09:57:00.000000000","354","470","10.753191489361702","1752071999218","1"
"Others-CCCPS8","2016-12-14T15:56:00.000000000","762","1322","10.576399394856278","1752071999218","1"
"Others-CCCPS8","2016-12-14T12:30:00.000000000","790","1322","10.597579425113464","1752071999218","1"
"BHMBCCMKT01","2016-12-14T12:30:00.000000000","177","577","10.306759098786829","1752071999218","1"
"Others-CCCPS135a","2016-12-15T07:57:00.000000000","1383","3883","10.356167911408704","1752071999218","1"
"BHMBCCTHL01","2016-12-14T15:56:00.000000000","385","387","10.994832041343669","1752071999218","1"
"Others-CCCPS202","2016-12-14T14:30:00.000000000","1315","2937","10.447735784814437","1752071999218","1"
"Others-CCCPS98","2016-12-15T09:30:00.000000000","867","3103","10.279407025459234","1752071999218","1"
"Others-CCCPS119a","2016-12-14T15:30:00.000000000","584","2803","10.208348198358902","1752071999218","1"
"BHMNCPNST01","2016-12-15T09:03:00.000000000","228","485","10.470103092783505","1752071999218","1"
"BHMNCPNST01","2016-12-14T12:30:00.000000000","262","485","10.54020618556701","1752071999218","1"
"BHMNCPHST01","2016-12-15T11:09:00.000000000","791","1200","10.659166666666668","1752071999218","1"
"BHMNCPNST01","2016-12-14T14:03:00.000000000","302","485","10.622680412371134","1752071999218","1"
"Others-CCCPS98","2016-12-14T16:30:00.000000000","981","3103","10.316145665485015","1752071999218","1"
"BHMEURBRD01","2016-12-14T15:30:00.000000000","414","470","10.880851063829788","1752071999218","1"
"Others-CCCPS98","2016-12-14T12:02:00.000000000","1111","3103","10.358040605865291","1752071999218","1"
"Shopping","2016-12-15T07:57:00.000000000","588","1920","10.30625","1752071999218","1"
"Others-CCCPS8","2016-12-14T14:30:00.000000000","828","1322","10.626323751891075","1752071999218","1"
"Others-CCCPS8","2016-12-14T16:30:00.000000000","719","1322","10.543872919818456","1752071999218","1"
"BHMMBMMBX01","2016-12-15T09:57:00.000000000","468","687","10.681222707423581","1752071999218","1"
"Others-CCCPS202","2016-12-14T14:03:00.000000000","1338","2937","10.455566905005107","1752071999218","1"
"Others-CCCPS202","2016-12-14T14:56:00.000000000","1297","2937","10.441607082056521","1752071999218","1"
